22	593	38.388466
23	1374	64.91669
23	32	64.71781
23	1210	58.905197
23	1127	55.05614
23	1198	53.342255
23	2528	53.072277
23	1371	51.394295
23	2028	50.864006
23	1270	49.451534
23	3699	49.114475
24	1259	45.320683
24	2804	40.779438
24	1270	40.393356
24	1968	40.199394
24	2174	39.040348
24	608	38.2919
24	1097	37.207542
24	2352	36.766457
24	356	36.32582
24	2020	35.65826
25	2916	43.96969
25	3175	40.868305
25	589	40.554707
25	1127	40.134968
25	1584	37.291058
25	1240	36.902462
25	2393	36.633118
25	1527	36.387238
25	2640	36.287106
25	1200	36.142273
26	3448	42.880417
26	2791	40.119305
26	1270	38.96825
26	1393	38.64194
26	3072	38.30911
26	1962	35.29162
26	39	34.488274
26	3524	34.156086
26	2150	34.075706
26	150	33.916317
27	910	31.300457
27	3435	30.85202
27	903	29.447115
27	904	28.824045
27	1284	28.78036
27	750	27.584002
27	1230	25.517187
27	1212	25.26751
27	111	24.64342
27	1254	24.507326
28	1265	36.00259
28	858	33.21563
28	2028	33.145046
28	608	32.65263
28	1270	32.492
28	2716	32.43508
28	296	31.31447
28	1197	30.774235
28	919	29.557177
28	2396	28.847866
29	2947	44.887325
29	1036	44.71478
29	1610	42.523933
29	480	41.019123
29	3527	39.685753
29	1196	38.48581
29	2194	38.173534
29	1287	37.897106
29	2028	36.649017
29	2640	36.629135
30	296	24.458511
30	2858	23.044231
30	1704	22.93207
30	2396	21.644377
30	3147	20.010767
30	1089	19.891289
30	1265	18.693743
30	2890	18.38894
30	34	18.148968
30	858	17.99593
31	3421	33.47407
31	2100	33.25248
31	2797	32.837936
31	2791	32.827637
31	3552	32.05259
31	2406	31.232695
31	1079	30.346853
31	1307	28.367836
31	1968	28.319036
31	1220	28.036818
32	296	26.484007
32	1089	25.711798
32	608	23.364923
32	1625	21.139503
32	2890	21.030294
32	318	20.400188
32	2391	19.66009
32	1213	19.35999
32	527	17.593033
32	3578	17.148323
33	1036	66.55159
33	2028	57.92137
33	1617	57.911545
33	1197	57.630413
33	457	57.06271
33	1208	56.360844
33	1097	55.65248
33	1242	55.559822
33	2947	54.82833
33	1258	54.34302
34	2797	47.016155
34	3552	46.427242
34	3210	45.235783
34	3526	44.913673
34	1663	44.80074
34	2371	43.9989
34	357	43.205814
34	1257	42.127975
34	2470	40.73366
34	1394	39.991825
35	1234	27.090706
35	2396	26.732782
35	2300	25.699594
35	1304	24.53552
35	1947	24.512644
35	527	24.334307
35	1247	24.07718
35	1617	23.90782
35	920	23.842178
35	1073	22.800781
36	2916	92.987946
36	2628	80.821915
36	1527	70.636055
36	2716	64.401794
36	2406	62.875828
36	1387	62.33905
36	1954	61.60332
36	2006	58.710537
36	2763	58.59781
36	2396	58.16363
37	539	27.367323
37	7	22.028395
37	11	21.458992
37	440	20.467003
37	2424	20.380627
37	39	19.381947
37	356	17.605547
37	497	16.333626
37	1393	16.226887
37	902	16.178305
38	2424	33.870647
38	597	32.953133
38	11	31.604126
38	39	27.575123
38	1680	27.146156
38	7	24.575941
38	1784	24.07453
38	3255	23.802082
38	2125	22.874445
38	2724	20.912441
39	2502	28.559679
39	3174	25.962849
39	2710	25.457706
39	2541	23.042427
39	1093	22.82141
39	2762	21.385393
39	2598	20.89346
39	3481	20.640429
39	2336	20.34024
39	2707	20.256344
40	1240	25.292702
40	2985	24.460983
40	260	23.513403
40	2193	22.982878
40	3527	22.516436
40	1580	22.337938
40	1200	22.195606
40	3479	21.965221
40	1036	21.762642
40	480	21.588549
41	2571	7.5227966
41	1196	6.714953
41	2028	6.68118
41	2762	6.2471433
41	1210	6.2450438
41	589	6.163044
41	480	6.023141
41	1198	5.9921083
41	1580	5.972745
41	1240	5.858652
42	1374	77.98264
42	1196	75.73603
42	1200	73.33585
42	2985	68.58294
42	592	64.496994
42	2571	64.39424
42	2968	63.692154
42	1127	63.253944
42	2641	58.755257
42	110	58.385803
43	1	14.749226
43	2355	14.604275
43	1265	13.099202
43	34	12.650157
43	2770	12.448387
43	2683	12.224653
43	318	12.203821
43	2997	11.532005
43	2700	11.256209
43	2395	11.121108
44	1210	51.230663
44	1127	49.706673
44	2628	47.155083
44	1	46.988747
44	2000	44.659832
44	1240	44.184868
44	1036	41.443577
44	2985	41.007435
44	110	40.8259
44	3527	40.383884
45	539	38.69042
45	597	38.054497
45	1569	36.49717
45	2108	33.0352
45	3255	32.543476
45	1777	31.392963
45	708	30.203386
45	1380	27.706068
45	356	27.558758
45	236	27.362736
46	1972	35.783184
46	1977	35.517197
46	1979	35.172226
46	1991	30.78766
46	1973	26.495647
46	1992	25.890759
46	1987	23.469425
46	2122	22.352022
46	2315	22.075047
46	2513	21.110708
47	1225	13.093457
47	858	12.866598
47	1094	12.632068
47	1358	12.199644
47	1221	11.952235
47	296	11.1078205
47	1704	10.172161
47	246	9.970234
47	923	9.95295
47	2858	9.906004
48	593	68.74922
48	1210	68.36671
48	457	68.160904
48	858	64.36698
48	1197	62.74018
48	1610	62.185062
48	2640	60.161533
48	2000	59.302883
48	733	58.127354
48	592	57.36132
49	110	46.539246
49	1610	43.35551
49	260	40.428726
49	1573	40.176075
49	1198	39.198532
49	3256	38.626854
49	1291	38.398117
49	1240	38.16418
49	2000	36.217674
49	3527	36.14914
50	3916	6.3764396
50	3555	6.3436666
50	3354	6.327888
50	3534	6.317538
50	3624	6.168853
50	3798	6.0227737
50	3623	5.902238
50	3753	5.734228
50	3484	5.702122
50	3513	5.223827
51	2321	16.107494
51	1784	15.207799
51	39	13.954352
51	3751	13.244554
51	2355	13.039194
51	2997	12.658356
51	1641	12.376124
51	539	12.205742
51	356	11.720009
51	1148	11.621617
52	3256	36.158043
52	349	34.160534
52	2058	34.046547
52	377	33.316174
52	380	31.736557
52	2278	30.095331
52	95	28.045395
52	10	27.91428
52	1917	27.849468
52	1722	27.200037
53	1200	82.38108
53	3471	76.26427
53	2916	75.73389
53	1198	75.456505
53	527	75.43146
53	318	71.8104
53	2762	68.8294
53	750	66.78063
53	110	66.11299
53	1036	64.24525
54	1080	22.328007
54	3504	21.802221
54	3363	21.478647
54	921	19.995283
54	1077	19.636637
54	1294	18.125156
54	1256	17.096909
54	2863	17.027868
54	910	16.813272
54	1276	16.68384
55	1704	21.979586
55	2028	20.323223
55	1617	19.671093
55	2890	19.636656
55	1393	19.32675
55	2858	19.261232
55	608	18.749968
55	3147	18.709808
55	1265	18.194588
55	2268	18.142141
56	1265	30.56474
56	34	29.94222
56	2599	29.919868
56	1358	29.764347
56	1673	29.528034
56	1213	28.222084
56	1639	28.165379
56	608	26.726713
56	3006	26.660515
56	2762	26.232296
57	1213	11.488744
57	1208	11.322551
57	296	11.044742
57	3578	10.372276
57	1259	10.356853
57	2716	10.345389
57	3863	10.326589
57	3535	10.055986
57	1193	9.818979
57	318	9.818842
58	1036	77.58491
58	2640	74.85132
58	2762	71.12674
58	1265	68.88043
58	1127	68.37488
58	50	67.502106
58	1199	67.38466
58	2628	67.21378
58	1136	66.3087
58	1954	65.65612
59	1252	43.347336
59	2067	39.041252
59	933	33.918762
59	111	33.71358
59	1945	33.157986
59	954	32.865913
59	858	32.61827
59	1231	31.971039
59	1276	31.854164
59	1104	31.742464
60	653	18.30873
60	648	17.44939
60	1876	17.090347
60	1917	16.904764
60	733	16.249756
60	2006	15.6993885
60	1377	15.31006
60	1676	15.173745
60	736	14.880907
60	2	14.122431
61	3717	11.004951
61	3798	10.731034
61	3301	9.940627
61	3916	9.705379
61	3617	9.522126
61	3827	9.371004
61	3821	9.330688
61	3510	9.212826
61	3484	8.829483
61	3534	8.808717
62	260	51.85129
62	589	50.790092
62	750	49.669895
62	919	49.289207
62	1225	48.927666
62	2571	48.755054
62	527	47.295254
62	1197	47.007717
62	1252	46.926582
62	903	46.558624
63	2710	28.250423
63	1093	25.18935
63	2997	23.058529
63	2395	22.938961
63	2702	22.540028
63	2598	22.093546
63	3174	21.764887
63	2502	21.485264
63	2336	20.420963
63	2840	19.756645
64	2571	14.158082
64	260	13.052223
64	3578	12.980794
64	2987	12.353898
64	589	12.269559
64	2959	12.216394
64	593	11.944289
64	3081	11.892854
64	480	11.75762
64	110	11.722977
65	457	48.350094
65	110	47.47652
65	1610	45.23364
65	589	44.941513
65	1580	44.19018
65	2916	41.240707
65	3578	40.405556
65	1196	39.906364
65	2115	39.53822
65	349	39.12475
66	2858	14.752045
66	318	10.843009
66	1197	10.786901
66	593	10.782174
66	1961	10.557578
66	2762	10.540923
66	527	10.443715
66	3755	10.315136
66	2571	9.846664
66	1222	9.834373
67	1950	23.157919
67	3468	23.025637
67	1103	22.79227
67	3201	20.653946
67	3469	20.44016
67	1267	20.297771
67	3196	19.864517
67	2132	19.77793
67	3735	19.743866
67	1247	19.420732
68	1394	29.149984
68	1079	25.703596
68	1288	25.084036
68	2716	24.844006
68	3481	23.081062
68	1285	22.76014
68	1641	22.54158
68	2804	21.81551
68	2788	21.640509
68	2174	21.555954
69	300	22.164673
69	1729	20.988895
69	994	20.933863
69	337	20.656975
69	529	19.563732
69	1094	18.994825
69	1183	18.702946
69	1673	18.531565
69	778	18.406845
69	36	18.206608
70	2710	24.130194
70	2502	23.051973
70	1093	21.98828
70	2959	21.7046
70	2598	21.205658
70	785	20.664238
70	2858	19.91889
70	3005	19.915808
70	2712	19.340588
70	2707	18.993677
71	2858	12.001707
71	3578	11.515354
71	2706	11.337568
71	3623	10.500935
71	1270	9.368865
71	3298	9.315238
71	2541	9.10295
71	2710	9.085257
71	3481	9.033406
71	2916	8.998541
72	527	18.750357
72	1641	17.734741
72	1784	17.560986
72	34	17.3436
72	1265	16.298256
72	1704	16.216345
72	1183	16.062971
72	1393	15.156082
72	318	15.077236
72	1721	14.998457
73	2628	56.57556
73	733	52.452343
73	2000	51.573273
73	329	51.15521
73	3527	50.392677
73	1127	50.146347
73	1270	49.118114
73	10	48.33345
73	260	48.052418
73	1375	47.89516
74	1179	19.166819
74	318	18.49845
74	111	17.187832
74	2858	17.149881
74	1089	16.414358
74	1704	16.395485
74	912	16.28553
74	1193	16.061148
74	527	15.775304
74	1221	15.775279
75	595	48.740257
75	364	43.10403
75	2089	35.84265
75	158	33.053394
75	2085	32.817776
75	2137	30.689255
75	239	29.872429
75	374	26.642252
75	2354	26.361
75	2123	26.310593
76	1704	35.658886
76	1089	30.313358
76	36	28.354542
76	3176	28.318043
76	527	28.119287
76	3006	27.91903
76	3897	27.483656
76	2997	27.181381
76	2959	27.147997
76	2599	26.830643
77	2502	17.280352
77	2710	15.926553
77	785	14.929008
77	1513	14.455692
77	2598	14.391184
77	1093	13.926169
77	223	13.479752
77	2976	13.224197
77	2580	13.195228
77	3752	12.953711
78	588	32.541615
78	1641	31.764769
78	1569	31.049166
78	597	28.517069
78	2424	27.414347
78	595	26.66151
78	141	25.162119
78	1500	24.757341
78	852	24.33014
78	543	23.943504
79	1645	5.8909793
79	1094	4.590659
79	1179	4.4621663
79	1265	4.317069
79	457	4.2800546
79	541	4.2684298
79	1092	4.2472944
79	2028	4.2302256
79	3755	4.203431
79	32	4.07565
80	593	24.886486
80	318	23.305908
80	1721	21.143822
80	2858	20.63267
80	1393	18.905516
80	457	18.833248
80	150	18.706562
80	2396	18.237162
80	1682	17.619493
80	3147	17.485735
81	923	37.509956
81	1208	36.92407
81	1219	34.60502
81	1953	32.76689
81	858	32.61307
81	1276	31.746933
81	750	31.347448
81	913	30.88223
81	1204	30.770866
81	1248	29.525
82	593	44.778572
82	454	42.768124
82	110	40.24606
82	2268	40.226215
82	2028	39.738407
82	1682	36.62271
82	3418	35.38998
82	2571	35.31175
82	3386	35.15798
82	161	34.20203
83	2054	28.233553
83	3479	26.059692
83	2706	24.614697
83	2716	23.220757
83	2770	22.929245
83	3114	21.85123
83	2598	21.759645
83	2997	20.938951
83	1093	20.114166
83	3793	19.941908
84	2571	34.06427
84	260	33.74569
84	589	32.14845
84	1036	31.974297
84	1580	29.77193
84	1387	28.858053
84	2000	27.119673
84	2916	27.053652
84	2194	26.097067
84	858	25.797497
85	3717	10.934498
85	3752	10.863463
85	3273	10.832041
85	3798	10.055004
85	3285	9.096808
85	3863	8.856324
85	3535	8.355097
85	3948	7.8870373
85	3298	7.4914627
85	2694	6.759943
86	2628	16.63859
86	3578	14.822703
86	2028	14.455564
86	2355	14.233899
86	2571	14.177234
86	589	13.572375
86	2	13.484779
86	3793	13.359062
86	653	13.176784
86	2858	12.910507
87	1240	34.84609
87	1198	34.74816
87	1210	31.43131
87	1200	30.655495
87	2028	30.4246
87	592	29.901493
87	1222	28.043108
87	2916	26.653894
87	1580	26.465872
87	1214	26.30511
88	1225	31.751291
88	1231	29.400217
88	1247	27.799776
88	923	24.986938
88	296	23.811869
88	1213	23.337688
88	1952	23.270115
88	1267	22.524878
88	1960	22.329044
88	3424	22.260637
89	1393	5.257546
89	150	5.171964
89	953	4.8602924
89	608	4.7133355
89	318	4.589855
89	1265	4.5684814
89	36	4.5662565
89	3105	4.5309343
89	919	4.4335074
89	593	4.354478
90	1265	39.233994
90	2762	39.18766
90	593	36.204815
90	47	35.218067
90	296	33.596973
90	2396	31.82759
90	2571	31.571863
90	1213	31.50096
90	1682	31.467136
90	2890	30.85342
91	2716	23.028742
91	1394	22.968386
91	1136	22.83013
91	1080	22.297466
91	1234	21.95437
91	3361	20.611856
91	2797	20.345491
91	1294	19.573893
91	1288	19.127901
91	3507	19.060108
92	2081	51.918255
92	2085	44.028885
92	2294	43.608112
92	1197	42.32126
92	2355	40.927498
92	1517	39.42296
92	1025	39.32905
92	661	38.87481
92	2716	38.734386
92	1259	37.995632
93	1374	46.164642
93	2105	44.719097
93	1376	44.12619
93	1580	44.071243
93	1370	43.603672
93	1610	43.06409
93	1527	42.84158
93	1552	41.621
93	3698	41.318016
93	2985	41.287773
94	3018	11.508793
94	1321	11.253437
94	1982	10.761639
94	2867	10.342507
94	1997	9.815203
94	2901	9.514587
94	3727	9.510883
94	2118	9.495363
94	1347	9.215544
94	3016	9.040097
95	457	45.16905
95	296	38.330177
95	1704	36.56694
95	2858	34.89716
95	50	34.773907
95	1617	33.158367
95	590	32.35462
95	1	32.284817
95	1573	31.987936
95	349	31.535679
96	608	41.17436
96	2858	38.304028
96	50	37.423824
96	1198	32.724247
96	1265	32.569004
96	3147	32.0122
96	1704	31.78408
96	260	31.305407
96	34	28.696018
96	858	28.68133
97	1267	45.34205
97	903	41.372368
97	1939	40.756237
97	1230	40.410946
97	955	40.386726
97	930	39.909042
97	1219	37.798306
97	1193	37.32598
97	928	36.823406
97	3730	36.536747
98	2858	9.938947
98	1265	9.405129
98	110	9.349331
98	608	8.820562
98	318	8.687773
98	1208	8.622088
98	912	8.479659
98	1247	8.365519
98	590	8.282914
98	1193	8.24819
99	608	35.94488
99	318	34.72103
99	593	32.613922
99	1	31.40607
99	1617	25.890476
99	1704	24.829264
99	2804	24.0654
99	1358	23.3821
99	1196	23.09365
99	2987	22.71983
100	1196	41.746407
100	1240	33.99941
100	589	33.57295
100	1036	30.003492
100	1214	29.736294
100	1610	29.220345
100	1374	28.65463
100	1376	28.413727
100	1222	27.61074
100	1097	27.42256
101	1527	52.0156
101	1376	50.464317
101	1610	49.082016
101	316	47.860962
101	1573	46.560604
101	2985	45.8101
101	1291	45.70578
101	1127	45.07703
101	648	44.99573
101	592	44.048534
102	2762	20.300936
102	2186	19.60206
102	2683	19.245893
102	912	18.875025
102	904	18.727491
102	2706	17.96529
102	1252	17.761799
102	3114	17.75381
102	858	17.676403
102	903	17.611927
103	10	49.07654
103	648	48.266804
103	2353	47.690258
103	2617	47.43796
103	736	46.564976
103	3256	46.489265
103	377	46.126236
103	1544	46.061703
103	1377	43.32736
103	163	42.230392
104	2683	18.867071
104	2598	17.573048
104	2541	17.544945
104	2605	17.315348
104	2694	17.254787
104	2433	13.9980955
104	2827	13.237267
104	1513	12.834858
104	24	12.290705
104	2702	12.142467
105	1036	40.300583
105	1954	38.9705
105	1240	38.70685
105	2947	37.74305
105	1198	36.5527
105	589	33.806225
105	2948	33.78309
105	2194	33.585194
105	1222	32.394196
105	1610	31.89437
106	902	17.206152
106	898	16.074535
106	17	15.724782
106	342	13.797865
106	1265	13.297962
106	3668	12.431091
106	1172	12.366981
106	920	12.265757
106	900	11.985627
106	2020	11.762889
107	903	35.410572
107	1207	31.683966
107	904	31.571787
107	1204	31.446226
107	1252	30.586805
107	1208	30.008398
107	910	28.941616
107	1952	28.439516
107	1221	28.436628
107	1225	27.997337
108	3753	9.35557
108	3751	8.414998
108	2997	8.409333
108	3863	8.361692
108	3408	8.349223
108	3481	8.237376
108	2571	8.012301
108	3793	8.004923
108	3897	7.991148
108	2028	7.8664303
109	260	31.798996
109	2987	28.567238
109	2797	27.581684
109	1197	27.324102
109	1240	27.268745
109	1127	26.629372
109	592	26.469334
109	2174	25.205585
109	2985	24.958378
109	3471	24.780247
110	2391	26.127985
110	293	24.321638
110	2959	23.021557
110	318	22.738415
110	593	22.232407
110	2890	21.56942
110	1466	21.460194
110	1589	21.333054
110	6	20.869879
110	2762	20.628195
111	1704	30.996593
111	1923	26.917332
111	1265	26.532438
111	150	26.453423
111	3386	25.191502
111	3105	24.378115
111	2291	24.21159
111	1183	23.743923
111	1393	23.702946
111	2396	22.99475
112	364	27.961355
112	1029	27.015984
112	2018	26.403059
112	2085	23.905483
112	2137	23.61453
112	2294	23.471426
112	2081	23.458027
112	661	22.701416
112	2080	22.10333
112	3034	21.580643
113	3578	21.684551
113	3510	20.858088
113	1917	20.198446
113	1391	19.639505
113	480	19.508781
113	3755	18.802513
113	1527	18.13708
113	2916	18.123146
113	3948	18.056318
113	3623	17.527454
114	1022	51.0998
114	3034	43.32177
114	1907	39.64989
114	1033	36.31189
114	783	35.388023
114	1282	34.3179
114	2687	34.241432
114	2139	33.80443
114	2083	30.717497
114	2099	30.706947
115	3624	16.79939
115	3753	15.674642
115	3863	15.201481
115	3555	15.084923
115	2571	13.002946
115	3623	11.927347
115	3513	11.473279
115	3751	11.4386425
115	3408	11.160177
115	3173	10.944961
116	1214	18.295671
116	2054	17.542215
116	2968	17.4357
116	2193	16.316793
116	1200	16.03828
116	541	15.983423
116	1967	15.45969
116	1240	15.062528
116	1208	14.675602
116	1198	14.269082
117	480	77.99117
117	1580	75.6301
117	589	73.43955
117	1527	62.757603
117	1356	62.61492
117	541	62.088726
117	2968	61.501358
117	2194	61.030415
117	2011	60.986088
117	1073	59.39742
118	1580	70.35216
118	1291	64.334045
118	377	61.594017
118	1610	60.679367
118	2985	60.314777
118	2115	57.296402
118	1200	55.26934
118	457	52.851433
118	2640	52.640892
118	2918	52.16556
119	1029	28.869804
119	2018	28.680754
119	2687	27.701025
119	2078	27.247839
119	661	26.452547
119	2294	25.21623
119	1032	25.198318
119	2081	25.176815
119	2080	25.096224
119	1566	24.542847
120	1193	41.408318
120	1617	34.844543
120	1208	33.479424
120	912	32.686527
120	1225	31.872595
120	2997	29.9529
120	919	29.170616
120	904	28.423645
120	1089	27.596788
120	1265	26.4636
121	1374	45.880615
121	1240	44.548096
121	1200	44.028843
121	1356	40.679623
121	3703	40.392456
121	1210	40.252567
121	2105	40.118355
121	2968	38.39243
121	589	36.83172
121	924	36.38824
122	1036	34.09378
122	589	30.629179
122	1214	28.96242
122	1954	28.361708
122	110	28.100094
122	1610	27.18864
122	2916	26.91591
122	480	26.71997
122	2000	26.3777
122	2115	26.338757
123	1198	63.220787
123	2028	60.300392
123	1221	58.164352
123	1240	57.856743
123	1259	56.932186
123	50	55.89478
123	1220	55.809147
123	1197	54.73347
123	296	54.52933
123	2918	54.151398
124	608	11.888565
124	318	11.243978
124	1704	10.305392
124	1094	10.094816
124	593	9.495637
124	25	8.916159
124	1617	8.896055
124	36	7.9814205
124	1089	7.813943
124	296	7.649415
125	2947	34.962208
125	1240	32.748466
125	1200	29.392218
125	3527	28.345478
125	2993	28.140738
125	1196	27.08154
125	1222	26.93659
125	1198	25.87794
125	2115	24.952494
125	2529	23.663078
126	1387	13.9309435
126	2028	13.600594
126	1240	13.49113
126	1198	13.309312
126	1222	12.883233
126	1954	12.834921
126	2194	12.834613
126	1196	12.614559
126	1247	12.559486
126	1617	12.381975
127	2571	63.912624
127	260	59.86089
127	457	55.976646
127	858	52.0723
127	1198	47.877914
127	1610	47.87145
127	3753	46.204926
127	1584	46.037178
127	50	43.648407
127	541	42.54898
128	3578	5.3865356
128	1148	5.3779445
128	908	5.289431
128	1206	4.995893
128	3793	4.9938583
128	3114	4.9686747
128	1035	4.930972
128	551	4.8098617
128	1196	4.608326
128	260	4.5059085
129	457	54.42685
129	1610	53.476696
129	1291	49.94443
129	592	49.589687
129	377	46.654266
129	589	45.771713
129	1196	45.75601
129	110	45.618122
129	3527	45.168194
129	1210	44.904743
130	2949	62.784252
130	2947	60.80546
130	592	58.6878
130	2948	56.537132
130	1210	53.97788
130	2944	53.910267
130	589	53.321144
130	2571	49.79027
130	2993	48.85457
130	3256	48.3916
131	858	43.519985
131	1196	41.761795
131	2858	38.16867
131	50	37.32842
131	1197	36.867844
131	2997	36.67922
131	1193	36.512985
131	2762	36.22837
131	356	35.275375
131	1208	35.106102
132	3210	42.987267
132	2918	37.84023
132	2144	37.321568
132	3608	37.16928
132	2791	34.60788
132	3039	31.922705
132	3552	31.624823
132	1307	31.338583
132	2174	31.20558
132	1394	31.140785
133	1704	39.607704
133	3147	37.115925
133	608	33.90423
133	50	31.921024
133	2890	31.144602
133	508	30.206848
133	356	29.890057
133	1625	29.832188
133	527	29.801521
133	3100	29.737408
134	1552	35.83522
134	380	35.069813
134	2353	34.83875
134	316	34.568913
134	377	34.107025
134	349	33.60492
134	480	31.998056
134	1608	31.758942
134	10	31.048656
134	1597	31.047495
135	2706	30.529345
135	223	29.09298
135	2712	28.806486
135	1093	26.642841
135	2841	23.755112
135	2599	23.266949
135	2702	22.827002
135	2840	22.751232
135	3793	22.62288
135	2976	22.373337
136	919	39.46794
136	1333	31.15088
136	1247	30.571098
136	912	30.27493
136	908	29.948877
136	2174	28.615723
136	1080	27.146406
136	1213	26.98224
136	595	26.74467
136	2395	26.739202
137	593	42.685585
137	1358	40.689743
137	1393	37.787834
137	527	36.49579
137	1580	35.897316
137	457	35.193134
137	1673	34.82767
137	3147	34.629177
137	480	33.546177
137	1721	32.665035
138	1089	27.251057
138	608	26.636625
138	2028	21.879753
138	2692	21.873425
138	318	20.643818
138	1729	20.012161
138	527	19.791708
138	3578	19.332813
138	1358	19.288599
138	1193	19.188784
139	260	70.384995
139	589	61.361294
139	1200	59.659714
139	1240	59.256424
139	2571	57.62065
139	1127	54.613235
139	1270	54.4897
139	2985	52.86537
139	32	52.377357
139	2628	51.689514
140	912	15.516533
140	3578	13.372831
140	904	13.1508465
140	1252	13.128754
140	1247	13.117871
140	919	12.899491
140	920	12.601327
140	2208	12.492452
140	1104	12.407832
140	942	12.311393
141	3334	8.858962
141	1086	8.708052
141	3435	7.008466
141	2206	6.7298803
141	913	6.6957283
141	1248	6.4751735
141	1284	6.3321466
141	903	6.158016
141	2186	6.066043
141	1944	5.9467134
142	608	25.794647
142	2762	24.83296
142	2396	24.34888
142	527	24.25446
142	1196	22.376987
142	1213	22.054024
142	3114	21.15755
142	1617	20.960958
142	356	20.912483
142	858	19.500769
143	457	26.515148
143	2353	26.267496
143	356	26.023645
143	3623	25.57513
143	2058	24.239866
143	1	23.799734
143	1573	23.61321
143	2706	23.561146
143	1370	22.882977
143	474	22.490469
144	3147	12.654243
144	2028	11.781761
144	3176	11.545907
144	110	11.269374
